uuid	hubmap_id	status	group_name	data_type	dataset_type	created_datetime	published_datetime	is_protected
33fcecfcdb5a264554dc06db897cd4f8	HBM535.QNTP.246	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 16:13:12.059	2023-06-16 10:51:00.352	False
6df2f796ad72307d04dc94d688b725c5	HBM749.SMWP.555	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 16:13:58.634	2023-06-16 10:50:49.338	False
9b18ca7a4c869239ddf80f0dbae7438d	HBM865.VDXC.862	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:41:27.128	2023-06-16 10:50:38.018	False
746688ea37608c8dbbcc1805adc0413c	HBM565.LSMX.645	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:44:49.230	2023-06-16 10:50:26.782	False
be815eafcdc11825037586353cf34b86	HBM832.ZSQJ.442	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:45:55.464	2023-06-16 10:50:18.282	False
c0f9540056469f86daa7c7a363dfb0bd	HBM363.CKHC.928	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:47:09.475	2023-06-16 10:50:11.628	False
aabf05e28a70e7da1fc2558d9a2d82af	HBM852.NKST.623	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:52:03.511	2023-06-16 10:50:04.652	False
763635933fb185b0174ea09273b36583	HBM824.XGWZ.857	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 16:10:39.447	2023-06-16 10:49:59.463	False
e3b831b46c84bc66e88fa410cf89dc2d	HBM363.LLBL.252	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 16:11:29.634	2023-06-16 10:49:55.390	False
f7b14f3298c0676d8cc5b127e72c8bc7	HBM974.CNWK.327	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:50:26.065	2023-06-16 10:49:50.965	False
371a66eb271ddc229fa5cb2c3a20ca12	HBM626.VJMB.795	Published	Stanford TMC	['CODEX']	Primary	2022-08-30 15:54:15.963	2023-06-16 10:49:45.960	False
fee0d7ce8757458ea1b5dc1c06aae450	HBM937.XWLT.974	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:09:16.561	2023-06-14 14:48:20.487	False
fee0d7ce8757458ea1b5dc1c06aae450	HBM937.XWLT.974	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:09:16.561	2023-06-14 14:48:20.487	False
fe1ea64b95c1c5a21f9c40312b17cfe6	HBM559.RVGB.988	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:55:24.674	2023-06-14 14:47:04.114	False
fe1ea64b95c1c5a21f9c40312b17cfe6	HBM559.RVGB.988	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:55:24.674	2023-06-14 14:47:04.114	False
fe0afbc4b28424f498436b11eeb1d81c	HBM294.BRWS.556	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:13:28.314	2023-06-14 14:45:51.320	False
fe0afbc4b28424f498436b11eeb1d81c	HBM294.BRWS.556	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:13:28.314	2023-06-14 14:45:51.320	False
fa86af49db1d0cfe0dcdc37855d06139	HBM774.HLPD.542	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:12:50.306	2023-06-14 14:44:40.225	False
fa86af49db1d0cfe0dcdc37855d06139	HBM774.HLPD.542	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:12:50.306	2023-06-14 14:44:40.225	False
f9f60fe1617c4311a3732db8b7722848	HBM698.VXGW.875	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:56:28.907	2023-06-14 14:44:36.549	False
f9f60fe1617c4311a3732db8b7722848	HBM698.VXGW.875	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:56:28.907	2023-06-14 14:44:36.549	False
f7bef2abe805663c72a6a3d644db8d62	HBM833.GBQJ.335	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:43:33.067	2023-06-14 14:43:25.672	False
f7bef2abe805663c72a6a3d644db8d62	HBM833.GBQJ.335	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:43:33.067	2023-06-14 14:43:25.672	False
f5f159aba110d60e42fa2e16e3395ac5	HBM536.BPMN.923	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:46:48.096	2023-06-14 14:43:22.223	False
f5f159aba110d60e42fa2e16e3395ac5	HBM536.BPMN.923	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:46:48.096	2023-06-14 14:43:22.223	False
f4a6b89379e97417100a80700b8eb1ea	HBM873.KSGM.433	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:21:49.174	2023-06-14 14:43:13.766	False
f4a6b89379e97417100a80700b8eb1ea	HBM873.KSGM.433	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:21:49.174	2023-06-14 14:43:13.766	False
f09d79b359d5a9d16a818649e0ad0bc1	HBM928.KWSS.978	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:19:09.800	2023-06-14 14:42:02.300	False
f09d79b359d5a9d16a818649e0ad0bc1	HBM928.KWSS.978	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:19:09.800	2023-06-14 14:42:02.300	False
efe254c8c3b619255bfed17a99ce8fc1	HBM779.CGTH.294	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:59:10.610	2023-06-14 14:40:52.389	False
efe254c8c3b619255bfed17a99ce8fc1	HBM779.CGTH.294	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:59:10.610	2023-06-14 14:40:52.389	False
ed5d4bbf40edd765ef8d1f378a0d7b35	HBM647.GGLM.655	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:15:03.203	2023-06-14 14:40:46.395	False
ed5d4bbf40edd765ef8d1f378a0d7b35	HBM647.GGLM.655	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:15:03.203	2023-06-14 14:40:46.395	False
ea7d3f5a0e678d9311f8614347a915a9	HBM839.ZSVL.565	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:57:33.646	2023-06-14 14:39:18.080	False
ea7d3f5a0e678d9311f8614347a915a9	HBM839.ZSVL.565	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:57:33.646	2023-06-14 14:39:18.080	False
ea64bcea446696b67202f6d7b9bd582c	HBM388.DVMT.263	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:18:38.032	2023-06-14 14:39:13.821	False
ea64bcea446696b67202f6d7b9bd582c	HBM388.DVMT.263	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:18:38.032	2023-06-14 14:39:13.821	False
e927ece508f832d464826910356faeab	HBM385.SWLW.885	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:23:25.321	2023-06-14 14:39:08.048	False
e927ece508f832d464826910356faeab	HBM385.SWLW.885	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:23:25.321	2023-06-14 14:39:08.048	False
e6eb90b4e3b408e4800b85d4571782a6	HBM868.TNKT.438	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:42:27.792	2023-06-14 14:38:02.687	False
e6eb90b4e3b408e4800b85d4571782a6	HBM868.TNKT.438	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:42:27.792	2023-06-14 14:38:02.687	False
e6c44fdd30d73e79b1dd69ee9f52a0b0	HBM797.ZGKT.992	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:00:14.675	2023-06-14 14:37:58.599	False
e6c44fdd30d73e79b1dd69ee9f52a0b0	HBM797.ZGKT.992	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:00:14.675	2023-06-14 14:37:58.599	False
e5adc620ebb033f0743c81877cbe35d7	HBM554.GPFZ.763	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:05:02.046	2023-06-14 14:36:17.653	False
e5adc620ebb033f0743c81877cbe35d7	HBM554.GPFZ.763	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:05:02.046	2023-06-14 14:36:17.653	False
e299b7ab3d1cff348f27df54cdf521c7	HBM347.ZZWV.884	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:51:39.510	2023-06-14 14:36:12.402	False
e299b7ab3d1cff348f27df54cdf521c7	HBM347.ZZWV.884	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:51:39.510	2023-06-14 14:36:12.402	False
dd6bd7dcdac9a1267bfe408ba86351a2	HBM777.SPJL.644	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:52:11.888	2023-06-14 14:36:03.821	False
dd6bd7dcdac9a1267bfe408ba86351a2	HBM777.SPJL.644	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:52:11.888	2023-06-14 14:36:03.821	False
dd397a6b78163d7dff8a76d1b746f639	HBM493.KRKM.973	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:58:37.921	2023-06-14 14:36:00.323	False
dd397a6b78163d7dff8a76d1b746f639	HBM493.KRKM.973	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:58:37.921	2023-06-14 14:36:00.323	False
dbf8bc0341c3a199e50031de2dc3a1ec	HBM523.VXBR.729	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:50:03.003	2023-06-14 14:34:46.544	False
dbf8bc0341c3a199e50031de2dc3a1ec	HBM523.VXBR.729	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:50:03.003	2023-06-14 14:34:46.544	False
d4fb5a298adb51987fb740da3f3d8f5f	HBM727.TNWT.469	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:41:22.313	2023-06-14 14:33:31.156	False
d4fb5a298adb51987fb740da3f3d8f5f	HBM727.TNWT.469	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:41:22.313	2023-06-14 14:33:31.156	False
cf8a54c206714826025b201c0240b98d	HBM569.BRZZ.898	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:45:42.986	2023-06-14 14:32:09.403	False
cf8a54c206714826025b201c0240b98d	HBM569.BRZZ.898	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:45:42.986	2023-06-14 14:32:09.403	False
cbd26416acaceaa6ea5341927b3f5bd1	HBM945.PVTW.832	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:01:18.729	2023-06-14 14:31:01.342	False
cbd26416acaceaa6ea5341927b3f5bd1	HBM945.PVTW.832	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:01:18.729	2023-06-14 14:31:01.342	False
ca3fa3802d06d4145dc8d12ecd82a016	HBM479.DKPX.243	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:06:06.230	2023-06-14 14:29:59.714	False
ca3fa3802d06d4145dc8d12ecd82a016	HBM479.DKPX.243	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:06:06.230	2023-06-14 14:29:59.714	False
c8561ab61fd60be20c932b9ae7bef0c7	HBM457.NMGW.798	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:51:07.348	2023-06-14 14:28:51.157	False
c8561ab61fd60be20c932b9ae7bef0c7	HBM457.NMGW.798	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:51:07.348	2023-06-14 14:28:51.157	False
c481b11ae0bf90ca8e0cec53bf20de35	HBM324.SXCQ.999	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:34:15.541	2023-06-14 14:28:43.375	False
c481b11ae0bf90ca8e0cec53bf20de35	HBM324.SXCQ.999	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:34:15.541	2023-06-14 14:28:43.375	False
bf2d45bd3b33a3edb1ba27cfa78cc0d5	HBM484.CJHL.347	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:29:53.918	2023-06-14 14:28:20.826	False
bf2d45bd3b33a3edb1ba27cfa78cc0d5	HBM484.CJHL.347	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:29:53.918	2023-06-14 14:28:20.826	False
bda46908ebca0a14f8b6698b5b2c3c42	HBM845.VBCQ.787	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:15:34.855	2023-06-14 14:28:15.065	False
bda46908ebca0a14f8b6698b5b2c3c42	HBM845.VBCQ.787	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:15:34.855	2023-06-14 14:28:15.065	False
bb83107bfacd198898d1b709d5c54759	HBM229.ZBHS.387	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:07:41.839	2023-06-14 14:28:10.061	False
bb83107bfacd198898d1b709d5c54759	HBM229.ZBHS.387	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:07:41.839	2023-06-14 14:28:10.061	False
b9146342eac3b50c8c5f98bc9401ac86	HBM839.BKRR.972	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:34:48.192	2023-06-14 14:28:06.210	False
b9146342eac3b50c8c5f98bc9401ac86	HBM839.BKRR.972	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:34:48.192	2023-06-14 14:28:06.210	False
b768f2a8a6af36293daf5566f2805084	HBM233.PBJK.675	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:14:55.747	2023-06-14 14:27:54.840	False
b768f2a8a6af36293daf5566f2805084	HBM233.PBJK.675	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:14:55.747	2023-06-14 14:27:54.840	False
ad581f44e5db8541fe4f934b2f694e6c	HBM874.LSWP.695	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:00:47.036	2023-06-14 14:26:46.479	False
ad581f44e5db8541fe4f934b2f694e6c	HBM874.LSWP.695	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:00:47.036	2023-06-14 14:26:46.479	False
ab266f21090b4ae7a783c9cb3ac1144f	HBM576.BXNR.786	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:03:26.170	2023-06-14 14:26:37.271	False
ab266f21090b4ae7a783c9cb3ac1144f	HBM576.BXNR.786	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:03:26.170	2023-06-14 14:26:37.271	False
aa637516132ad79fe7df054b52147495	HBM355.MXVH.487	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:36:26.906	2023-06-14 14:26:31.656	False
aa637516132ad79fe7df054b52147495	HBM355.MXVH.487	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:36:26.906	2023-06-14 14:26:31.656	False
9c43039f14b577f0ee8b86f0ce6b28f4	HBM962.QPPQ.457	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:16:38.098	2023-06-14 14:25:19.987	False
9c43039f14b577f0ee8b86f0ce6b28f4	HBM962.QPPQ.457	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:16:38.098	2023-06-14 14:25:19.987	False
9bc9bb96e52ec2ba0a3fc177985ca8f3	HBM623.XWCM.667	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:26:06.397	2023-06-14 14:25:13.048	False
9bc9bb96e52ec2ba0a3fc177985ca8f3	HBM623.XWCM.667	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:26:06.397	2023-06-14 14:25:13.048	False
99955da33cd7cd005c37a6ba5bd6c348	HBM367.CDCF.362	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:07:10.001	2023-06-14 14:25:09.235	False
99955da33cd7cd005c37a6ba5bd6c348	HBM367.CDCF.362	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:07:10.001	2023-06-14 14:25:09.235	False
9876006758a9a9576801bc69e100c834	HBM368.LFLJ.489	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:02:22.228	2023-06-14 14:23:54.700	False
9876006758a9a9576801bc69e100c834	HBM368.LFLJ.489	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:02:22.228	2023-06-14 14:23:54.700	False
973b4f0c1b3fbc61acfd399d2eb329d3	HBM778.ZXRK.929	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:53:48.434	2023-06-14 14:22:45.369	False
973b4f0c1b3fbc61acfd399d2eb329d3	HBM778.ZXRK.929	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:53:48.434	2023-06-14 14:22:45.369	False
96a73ef67858434c21d5274849453065	HBM325.KXJK.373	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:44:37.568	2023-06-14 14:22:40.314	False
96a73ef67858434c21d5274849453065	HBM325.KXJK.373	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:44:37.568	2023-06-14 14:22:40.314	False
959f9decff4fdca5094f6edb1ff6f038	HBM384.NBHW.884	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:02:54.085	2023-06-14 14:21:32.147	False
959f9decff4fdca5094f6edb1ff6f038	HBM384.NBHW.884	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:02:54.085	2023-06-14 14:21:32.147	False
94aeac2dd166144b7188c6e2b1c3c542	HBM679.HJLT.388	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:35:53.888	2023-06-14 14:21:27.444	False
94aeac2dd166144b7188c6e2b1c3c542	HBM679.HJLT.388	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:35:53.888	2023-06-14 14:21:27.444	False
94992ca01bc6aa5a263f7e0b1d426f98	HBM694.THMH.666	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:27:11.745	2023-06-14 14:21:18.724	False
94992ca01bc6aa5a263f7e0b1d426f98	HBM694.THMH.666	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:27:11.745	2023-06-14 14:21:18.724	False
93c7d5ebb2b18f91c1f925ea440650ce	HBM837.TTSV.533	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:40:17.105	2023-06-14 14:21:15.058	False
93c7d5ebb2b18f91c1f925ea440650ce	HBM837.TTSV.533	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:40:17.105	2023-06-14 14:21:15.058	False
9305697c601452dc073b650aa73fc6d9	HBM638.GFKF.349	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:20:13.538	2023-06-14 14:20:10.563	False
9305697c601452dc073b650aa73fc6d9	HBM638.GFKF.349	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:20:13.538	2023-06-14 14:20:10.563	False
91196e212032ffc1cf85cfdd2a869123	HBM573.ZCPH.368	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:09:48.112	2023-06-14 14:20:05.872	False
91196e212032ffc1cf85cfdd2a869123	HBM573.ZCPH.368	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:09:48.112	2023-06-14 14:20:05.872	False
8f8742a4b355c9c712574069ad9db417	HBM998.QMLC.982	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:30:59.025	2023-06-14 14:18:57.793	False
8f8742a4b355c9c712574069ad9db417	HBM998.QMLC.982	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:30:59.025	2023-06-14 14:18:57.793	False
8e0f8c74ca57ae29b712469596d4a9ec	HBM355.THLG.323	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:52:43.938	2023-06-14 14:18:52.501	False
8e0f8c74ca57ae29b712469596d4a9ec	HBM355.THLG.323	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:52:43.938	2023-06-14 14:18:52.501	False
8b754feb7da75a7ab0784d04ab674f42	HBM375.BPSK.533	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:16:30.496	2023-06-14 14:18:43.320	False
8b754feb7da75a7ab0784d04ab674f42	HBM375.BPSK.533	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:16:30.496	2023-06-14 14:18:43.320	False
883789ab8aca9ee40037a6994bd2119c	HBM626.THPX.276	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:30:26.471	2023-06-14 14:17:40.309	False
883789ab8aca9ee40037a6994bd2119c	HBM626.THPX.276	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:30:26.471	2023-06-14 14:17:40.309	False
86e8df442e39df503d986c0282fc3870	HBM632.RCPM.722	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:50:35.199	2023-06-14 14:17:00.236	False
86e8df442e39df503d986c0282fc3870	HBM632.RCPM.722	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:50:35.199	2023-06-14 14:17:00.236	False
86e213ae79cd013eaf91722d54fcdda2	HBM352.WDVZ.485	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:21:17.323	2023-06-14 14:16:55.340	False
86e213ae79cd013eaf91722d54fcdda2	HBM352.WDVZ.485	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:21:17.323	2023-06-14 14:16:55.340	False
86d86234ca4e384bac96c7b104d7d36d	HBM248.GKWW.252	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:33:42.879	2023-06-14 14:16:51.259	False
86d86234ca4e384bac96c7b104d7d36d	HBM248.GKWW.252	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:33:42.879	2023-06-14 14:16:51.259	False
810fa8bb46430e633fbe50915c2c989f	HBM446.LRFS.927	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:32:37.007	2023-06-14 14:15:44.776	False
810fa8bb46430e633fbe50915c2c989f	HBM446.LRFS.927	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:32:37.007	2023-06-14 14:15:44.776	False
7f89e537556bed564e674ff941a2fcb6	HBM644.ZNBS.278	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:39:44.601	2023-06-14 14:15:40.054	False
7f89e537556bed564e674ff941a2fcb6	HBM644.ZNBS.278	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:39:44.601	2023-06-14 14:15:40.054	False
7c45dc00e25f4389123258f80173bf7c	HBM835.FWDH.296	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:14:30.965	2023-06-14 14:15:36.452	False
7c45dc00e25f4389123258f80173bf7c	HBM835.FWDH.296	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:14:30.965	2023-06-14 14:15:36.452	False
7b116156ac7c853d74c513da75a7b143	HBM376.GJXV.244	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:28:49.244	2023-06-14 14:15:32.973	False
7b116156ac7c853d74c513da75a7b143	HBM376.GJXV.244	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:28:49.244	2023-06-14 14:15:32.973	False
7ae998cf49220bf5050d00f93cf120d3	HBM972.CBMR.786	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:08:13.398	2023-06-14 14:14:22.561	False
7ae998cf49220bf5050d00f93cf120d3	HBM972.CBMR.786	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:08:13.398	2023-06-14 14:14:22.561	False
7ab73d3f61643071e4dc5fb03349ce9c	HBM565.HBRG.259	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:37:33.183	2023-06-14 14:13:10.144	False
7ab73d3f61643071e4dc5fb03349ce9c	HBM565.HBRG.259	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:37:33.183	2023-06-14 14:13:10.144	False
78e39162979a9f1d83a0e426c91dfa99	HBM734.MWGL.578	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:26:38.771	2023-06-14 14:11:54.613	False
78e39162979a9f1d83a0e426c91dfa99	HBM734.MWGL.578	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:26:38.771	2023-06-14 14:11:54.613	False
7620071bf608fa7cfcf5d571044120f2	HBM965.KJGQ.463	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:11:46.935	2023-06-14 14:11:47.074	False
7620071bf608fa7cfcf5d571044120f2	HBM965.KJGQ.463	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:11:46.935	2023-06-14 14:11:47.074	False
751cc55597dd8f46697f08c65d65e187	HBM873.FFPP.948	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:04:30.035	2023-06-14 14:10:34.340	False
751cc55597dd8f46697f08c65d65e187	HBM873.FFPP.948	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:04:30.035	2023-06-14 14:10:34.340	False
7341ab7478a46c2b644c4da8f1f0f8b6	HBM249.HMZD.496	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:05:34.077	2023-06-14 14:09:18.669	False
7341ab7478a46c2b644c4da8f1f0f8b6	HBM249.HMZD.496	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:05:34.077	2023-06-14 14:09:18.669	False
6ffbb7358285f32cda41d9215adbaf72	HBM448.ZXHM.747	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:24:29.616	2023-06-14 14:09:11.617	False
6ffbb7358285f32cda41d9215adbaf72	HBM448.ZXHM.747	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:24:29.616	2023-06-14 14:09:11.617	False
6f519ea42a41c7553814f04ed04eaa90	HBM474.GHZH.359	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:18:58.865	2023-06-14 14:09:01.673	False
6f519ea42a41c7553814f04ed04eaa90	HBM474.GHZH.359	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:18:58.865	2023-06-14 14:09:01.673	False
6e5818290a7d3956beb61c3734a00791	HBM356.QFMF.728	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:48:58.348	2023-06-14 14:08:57.182	False
6e5818290a7d3956beb61c3734a00791	HBM356.QFMF.728	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:48:58.348	2023-06-14 14:08:57.182	False
6971992c126b4354389b869dcda9dffa	HBM754.QJBL.974	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:19:41.616	2023-06-14 14:08:53.502	False
6971992c126b4354389b869dcda9dffa	HBM754.QJBL.974	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:19:41.616	2023-06-14 14:08:53.502	False
67bf991bc7fc01095d1642f657edc8b3	HBM846.TDCZ.284	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:12:25.066	2023-06-14 14:07:50.165	False
67bf991bc7fc01095d1642f657edc8b3	HBM846.TDCZ.284	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 19:12:25.066	2023-06-14 14:07:50.165	False
675d1672cc045f9786103e78c452dd6e	HBM266.MWSZ.889	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:25:01.939	2023-06-14 14:07:29.530	False
675d1672cc045f9786103e78c452dd6e	HBM266.MWSZ.889	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:25:01.939	2023-06-14 14:07:29.530	False
6689f94fe11af1811d69cd4d4fb04cc7	HBM233.NWVM.596	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:12:18.851	2023-06-14 14:07:22.685	False
6689f94fe11af1811d69cd4d4fb04cc7	HBM233.NWVM.596	Published	Stanford TMC	['LC-MS']	Primary	2022-03-22 18:12:18.851	2023-06-14 14:07:22.685	False
